,CanESM5,CESM2,MIROC6,CNRM-CM6-1,GISS-E2-1-G,GISS-E2-1-H,IPSL-CM6A-LR,MRI-ESM2-0
41,24.36938826155771,29.540533297316166,31.876832832248372,26.90525143044167,32.13324741468246,30.656844297092604,20.6664931388368,34.108760798318464
42,24.876958523071874,29.940291159690293,30.952516688624254,26.997029764127696,32.99905251603073,30.223159965386923,21.785002814454135,35.516428124099136
43,24.948085359799855,29.96100103412619,33.96817532395213,27.78734360931432,36.274134258770914,28.769254146222124,21.46574703216794,37.7544581263087
44,24.957012890304167,29.89191207916724,34.28339854079099,28.605004840391114,35.016343657466884,29.460883012672458,21.891590566282204,37.17106856182218
45,25.604733985197246,30.147472871966194,33.5641690407624,28.682164649169668,34.278592653713254,29.923650274444416,22.624373118423797,37.36459589756246
46,26.370559493192026,31.552996542028453,34.8087759702477,29.337209752954525,36.76980980845803,31.703865781533302,22.516583114532896,38.03994842778197
47,26.216229804099186,30.887447819624786,36.84387548778075,29.322490667936766,36.479651967453755,30.500345092444984,22.44975732690677,39.28885523430902
48,26.757069755271463,32.06023955031702,36.27027959187909,29.510673737534884,36.42829349174866,31.995241393487152,23.051650720107315,37.91221965790207
49,27.741374313115184,32.684897455039014,33.91677469926802,30.511449067385286,38.44823958661049,34.40569555643935,23.39932965280601,39.159974620534996
50,27.645174749861358,32.79029487779735,36.77182764286414,30.172000015038332,38.41913375672292,32.13393575951636,23.7614465117125,42.5290177107271
51,27.875664854224404,33.973324070966264,36.88752361871304,30.538903915257926,37.848108375482056,32.512072024985216,24.05245631191928,40.985011881049175
52,27.956240801794657,33.640790712878605,35.03035312550669,30.304135736650746,40.34400355366258,34.54012394739206,24.91444343889861,39.174305248839666
53,27.65219057326002,34.716714020827105,36.075684327171984,30.974908611469594,42.03000617241409,33.06949336381721,25.371834541973822,42.07714336149323
54,28.70157052369803,35.30176010728389,41.449328938583,33.1450775819172,39.734521249831445,33.64219342666854,25.289308197922413,42.21403835141124
55,28.523751855791765,35.1614316522866,42.84574943214119,31.85620746890062,40.82337890324407,35.943692793688314,24.50029534193571,42.20500871859598
56,28.9379575136549,35.224396188821274,41.800906873792854,33.239036505306096,43.42229919439276,34.47251774967362,25.047976878485006,42.02176915577371
57,28.592576067754337,35.43130441491338,41.61831261232228,33.11734744974111,42.481040434551595,34.647372457011876,26.098715076232608,45.722372843390716
58,29.659421305579666,35.66298645826296,39.56051832146381,34.29255885226494,43.22100231681242,36.40457538491774,25.926531612463382,45.81242409477749
59,29.624270282738983,37.155539325040344,39.83662368591179,33.80629779045006,44.70454069713342,34.98325567128964,26.14385751721105,44.3271715524115
60,29.876658219345448,37.246169691088994,38.982044620637474,33.99000180816514,43.90692608733548,36.62227298485947,26.21912560696147,44.829863384059855
61,31.136219939246683,36.89639204168748,40.17356955739622,35.49425945512059,45.77559658480996,39.04663159878826,25.732655308885263,45.788877217933724
62,30.366089270881726,37.72457715410284,42.149998404269,35.136037699858626,49.365563608137336,37.716582527315026,26.558756024750135,45.460851715702276
63,30.955811984551122,37.59607613845574,46.0302407978897,35.85810422112401,46.161006904761365,37.46265462705389,27.314713401375855,45.76035571841359
64,31.595021807517657,37.97165733707734,45.776521211064704,35.23579597169893,46.72617274747351,37.8511211789251,26.58435728147748,48.52416704912384
65,31.891281874704692,37.63024671964207,42.55021775913565,35.92720219504182,49.062181713620404,40.12519469459778,27.100234646572545,49.42744237881817
66,32.448895013836875,38.40044839990347,41.46328681508139,36.306782771138394,48.378643847079005,38.751418523764244,28.06062962287226,47.85712227953957
67,32.895762591757894,40.23595029743884,45.65442694616787,36.74986059023497,47.26898103415789,38.4922277498633,28.45570485038292,49.35356943764341
68,32.220437461784506,40.3979319940893,46.31271795111102,37.3029040249104,49.85136782521662,40.34733790512999,28.352640742143073,49.626635065908836
69,33.52785489682485,40.17537428548108,44.455472392482214,37.482591292845065,50.2261596755998,40.72068692263062,27.848995122718247,48.76070090577721
70,33.752743468276854,40.29218477957862,45.305736638687144,37.52870793214625,49.36933584974545,39.696459474133334,27.748823691123974,50.58880885945878
71,33.102045009570155,41.14254587272488,50.00368498649477,38.619757371825585,52.3248478255281,41.46606363634016,28.99687190482038,49.42334945012772
72,34.00409476366285,41.215652942303684,49.85288538979543,38.423413907091145,50.46598204033937,39.63937708298033,29.95252963803582,49.843645921460336
73,33.81586479792899,41.122728576696105,47.16439974170841,38.293859820758954,52.086649756924125,40.54455730104458,29.86239164091855,49.482115642794184
74,34.07647634538661,41.501968777239824,47.610875534520346,39.371546553770564,56.139492466745985,41.877683703406326,28.089353950355857,50.643333380057186
75,35.25700658857695,41.56242050899282,52.63546498615162,39.56415794539902,54.700059431351406,40.41270649262629,29.294917063462236,51.39413053631411
76,34.62069415942944,42.71814122462725,52.490028662623764,40.46752336510655,54.013918131524115,40.39295895632013,30.26686508392074,51.29802113973913
77,34.222390306043906,42.63905110889848,50.07537616818956,40.506912931254234,56.593724589745456,43.65608180178656,30.256877656672653,51.58513809771656
78,34.97748889182226,42.754494607666985,45.73300599431219,41.57495599341366,55.81476487281986,43.36601021647111,29.67440469084381,52.906523680512706
79,35.37662187507423,43.46770710065472,48.949412051736964,40.71895670557283,55.19435072582508,41.1640337720016,30.268992587818015,53.543732040154104
80,35.99460121477937,43.23824092123146,56.00267995399355,41.225304739117874,58.199515397822324,42.96145886646133,31.77815820712805,53.18074603692919
81,35.571836922529364,43.62160918768005,55.815648617548916,42.2451398472575,55.97326633727078,42.23666047991436,32.40169105938306,52.40921914356624
82,36.33159658855774,45.1798415237989,51.79889112718492,42.25962258959796,57.46500891276753,44.024368804695094,30.96932756367068,53.565516804647515
83,36.48474177268099,44.88679249493521,52.02111957399916,42.12142912067858,58.75409464773564,45.691689838467795,30.88620584753892,54.36474365740601
84,37.04337231919685,44.08517125883315,57.30601799201192,44.19793548634813,60.00742160599845,45.25168404414127,31.489322705533382,53.83744195494638
85,38.02740108721953,44.96341479758453,57.91564524135215,42.89184724300304,57.88871985222433,44.53118447268209,31.870187772062508,56.12302363337756
86,37.10063619288051,45.276279085501116,55.413200951581736,43.27023666330267,57.59271959141842,47.18881588327249,32.255781562093226,54.22973932399728
87,36.76678104152604,45.34511777693802,51.712333263754935,42.76700553129529,61.88553517564877,44.75376355154981,31.779383561455887,55.41469701757882
88,37.19292666277119,46.06646224150879,55.78863447158952,44.23042211895979,64.3364307191837,44.569673841662194,32.17909163982705,58.0664998398416
89,38.22524074695155,46.33230411460251,57.195392298177794,44.06419670870645,59.82939357673944,46.76288414232633,33.45095101530285,56.86716540428725
90,38.37900204469908,46.42131185345659,54.84293608546061,44.9816131473856,63.31240437557796,46.128085561364536,33.40410686655432,55.85548265209344
91,38.58775935229993,47.566590438810174,53.023557510257916,45.06150269896833,61.594962674078204,45.66795484082642,33.15883183709006,58.22064795229042
92,38.16404897932797,46.95301973391803,58.37717322235258,46.061356763249584,59.89022012892884,47.91011162214386,32.54687997420294,56.72215928251248
93,38.54157199495999,47.469541989114646,59.67623319340216,45.725982882585896,60.50462982922122,46.77688066869315,32.64600534839763,57.448651020248406
94,39.53367766661221,47.319758848923385,55.31248161327624,46.77602331847395,64.95583100880606,45.65634787247043,33.65928377004396,56.8894596568607
95,39.179201273093305,47.60129779808467,56.58512280687502,48.95778359863824,62.75677177430483,48.183755503761326,33.975062706640635,58.70261848495851
96,39.500047460196356,48.26245339302157,58.094311895920484,46.62149221924145,62.400469766558764,48.585575480471924,33.88548576457335,56.91352877877457
97,40.48248818545507,47.75656849656008,58.909011018327696,47.772988554256116,63.643859008560455,47.18512006044791,34.05684085963446,57.70794246232833
98,40.26797221336441,48.30911934641173,61.84712614287229,48.509510135762206,61.59074972556946,48.17275559359252,33.683267529014316,59.425968508634234
99,39.83290481277977,48.42168900660399,60.78627063447169,49.322419844979976,67.78278316751334,50.48912051242548,34.57914938396905,62.078188088010755
100,41.18278905235011,50.50984725816971,58.102492019025966,48.39050011582516,72.19832360228571,48.79257500445845,36.075771883944164,59.7160014155302
101,41.570228688142535,49.00095010520426,63.73925084069897,49.61091278035297,65.43073366868623,49.51151722114278,35.30641031070359,58.30828366794962
102,41.450725361837684,49.641892596643096,64.17126621844076,49.88416514602933,66.29942715489184,52.06784694193914,34.92440387504889,61.212615653091156
103,42.17887858719326,49.71440506032124,59.88605027843702,49.837171866568525,67.99537505314161,50.68287205580299,35.86190479418958,60.515618791272416
104,42.22691239698868,49.01645683443696,59.86746029139202,49.380669361187636,65.8260965368475,50.04578910427891,36.630349551930145,60.739578071827445
105,41.948892593261,49.65363007389033,67.06038472553658,50.03802384808576,67.89417694423767,51.16451982562807,36.02408575981147,61.248814870113826
106,42.12405879023794,50.01957795298922,66.12448061032623,49.496977005185975,67.21941548199098,48.7963595051358,34.92983628789099,62.21036115828166
107,42.65820938493255,50.47482601067124,62.59923778070679,50.02958554495771,70.84898725184384,52.23409716434227,35.87993686599039,61.763581827437804
108,42.23062274001292,51.308101270387304,60.50823061951842,49.687497013786015,69.23108620606946,52.454422483036616,37.153498269721446,63.19969293577772
109,42.441673600903904,51.697677526874536,66.56339603883116,52.16915100576673,68.30798256591268,51.0906696102217,37.13285302868477,63.56705031827484
110,43.34001835494001,51.57214756378861,68.24800560374456,51.06899962525974,70.592281126714,52.47969110422011,36.79815888364189,62.130780948054664
111,43.55931923502512,51.864514795788196,65.53808054847313,51.78797623965682,69.65961159073154,51.05480941058995,36.74326152361973,62.233846416842525
112,42.847244586919814,51.040425466469095,60.889192869011325,51.894625986408435,69.30962573136325,52.090668990455804,36.79035573084549,64.69566226859361
113,44.224645377161714,52.0687085810259,62.436340983812286,52.36512648943533,70.40634666999338,52.41639030723289,38.44451429425035,64.61158882209087
114,43.65500687469683,52.31015876538901,68.36419015778618,53.683578238762856,74.95678863527655,54.03866395699381,37.37870238011122,63.39498337284005
115,43.30609263957601,51.86782002173249,68.81929624024822,52.514446410457666,73.31854377068828,52.57403346578131,37.382488542762424,64.53297448026721
116,44.52715262771021,52.56114877359347,66.23729638464444,52.99830132521039,70.78376426348773,51.87031874907008,38.10664106100828,65.66038969945451
117,45.32774128868823,51.290084329189625,63.798029985582076,52.65194650128811,75.81925077762936,52.66260780939147,36.67419177503584,64.15777359504337
118,44.62959465236377,52.75161592548954,69.28582556013025,53.55234235467568,75.66835495887273,52.46124445873341,37.89894661180346,65.76124318269707
119,45.109736413458435,52.586888176181446,71.18008561323421,53.93872713384347,70.1181397539543,54.52829417809895,39.666398411039665,66.31949149703263
120,45.38737607572506,52.76999359893929,67.10668191599844,55.206157108420754,70.88357131595602,53.098528034454375,39.31249362034659,65.16082731398976
121,46.39136236010833,53.53512224926672,64.83363762930932,54.87194849890339,74.7020823698745,53.4452658351832,39.093820955830644,66.30428060810881
122,45.65276595941236,54.59230584244004,71.02028158303123,55.137067125190725,76.02419368899639,55.14901559090545,38.60802938032511,65.78097902048627
123,46.25681235400746,54.60307012111284,74.85616838651691,54.83827780064688,71.28864709049536,55.735520727364374,39.09176332883415,66.37231385291203
124,46.946738009831336,54.32363382947442,72.35696508677658,55.6846246936273,73.63379611925627,56.59855177225601,40.62858780848224,68.72394700583008
125,46.41125573082916,54.675163349650994,70.5337027017225,55.14718388554752,76.11607879615845,57.762279146083316,39.963586135194625,65.28650510847515
126,46.62813193932356,55.73784900259913,70.85757742794488,56.0576844306451,73.10883621338091,57.22840257870977,39.44036489271641,67.26189508562528
127,46.256673741997915,55.75449458629804,68.7852557861,58.44249006473731,72.26229119120048,55.40836056146184,38.7200314854831,66.82615164690101
128,47.93941997052273,54.682175718501036,76.06386505226492,56.67402144842627,78.20911665001947,57.26989190396517,40.73278986306476,66.95157317552852
129,48.068293913897094,54.99239513182044,75.53325539394152,56.03256430543359,78.89020642018785,57.099224422104705,41.28300810659076,66.60363338492454
130,47.574744858621074,55.883258854064536,72.80186284930106,57.494054746326036,74.72842909575799,56.785666135410885,40.85190348535077,67.6667990995359
131,47.26255498915763,55.052974199030395,70.24604719006673,57.58342069157855,76.51030036773983,59.50936009663802,41.54937501475271,67.65464104605698
132,48.46331083985967,55.72498585345523,74.28539097670001,56.501552300020855,76.29960271703322,57.595695412520925,41.01940942091387,69.73968007480089
133,48.17024617855203,56.13828712773487,76.14743511764848,56.994323554875,75.88160164282156,57.26739957020816,39.892709896772246,66.64579345925009
134,49.355127156623304,54.586618466520044,77.12573220375545,58.02765512696289,76.32579176073769,60.88493012742427,41.42619789209378,68.55965440058938
135,48.621816047240614,55.67747341058668,72.3351966623874,57.44749356435937,79.6241978105049,58.22817110677633,42.59187299590621,68.40558259619867
136,48.35259447831131,56.81358949538443,72.11792494682216,58.258347092672565,80.59905925498381,58.17441656646034,40.967354533349074,67.58083554667019
137,49.62613077827147,57.136133696081316,78.8042369505011,58.745876315532534,81.07718393462602,61.43856820788665,41.111696246153784,67.02639160415538
138,49.00199354829531,56.18459224114338,79.9067380640527,60.68300236977807,77.44623456330416,60.36563568134945,41.928397903919105,69.73674374297255
139,49.21796378656481,56.790962783179616,74.86228035467049,60.07763862431668,77.8820794752727,58.04253864040689,42.95948519806995,68.27324372558446
140,48.51617542809878,56.44802242343335,74.13786757081076,61.6683284781792,80.36772351982253,61.861798974586684,43.42723707504235,70.21515274417935
141,50.12414603742914,57.41115367076018,81.47077406997447,62.03797825422283,79.3051990819699,61.142274984251095,43.88166520743389,69.43638924822143
142,49.90189463184777,57.17650573532069,82.55969192857049,60.79577224480326,79.18460385565224,59.26206042639156,44.39310769850193,69.62616076690668
143,49.69867550467011,57.029401910522076,78.84235637357311,62.64453573796939,84.56898807244468,62.35636969439657,42.99178942227651,69.97427850268852
144,50.22310282556765,57.602394642411106,76.31903921295202,62.75868687428417,81.38585265262009,60.36916230329089,42.41345243784746,73.09714305658392
145,51.67646930299363,58.43392407004122,81.52978289409124,62.2449311827642,77.18926744248391,59.93490960112434,43.31538311382167,70.38361531764438
146,50.51539099372093,58.582832627039586,81.03206679688591,62.926656628353896,78.85017000719202,62.42222091482048,43.662102884037125,71.11827026203908
147,50.873622313912605,58.47982387956564,75.33908915175715,63.188921831699595,82.60654774237172,60.528688751042154,43.037214449729795,71.99341697152104
148,51.01959789416986,58.21336918794961,78.52351161533119,61.79849747686415,82.58919449522595,59.53364564922707,43.88225304528866,70.02281264994704
